feature_index,mean_clean_activation,mean_blur_activation,mean_blur_minus_clean,standardized_change,direction_consistency,mean_change_correct_correct,mean_change_correct_wrong,failure_group_difference,pearson_delta_margin,pearson_pvalue,pearson_qvalue,affine_scale,affine_intercept
23801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23805,9.160653669006971e-07,0.0,-9.160653462458868e-07,-0.0010101530371603217,0.0002,-1.3169427575121517e-06,0.0,1.3169427575121517e-06,0.006373698823153973,0.6522947549819946,0.9988109640621736,0.0,9.160653462458868e-07
23806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23808,12.147977800462574,12.252419467890267,0.10444162786006927,0.01740982323315217,0.5064,0.03247511386871338,0.4551159143447876,0.4226408004760742,-0.0626240074634552,9.361169759358745e-06,0.0013031393902941811,0.697574257850647,3.6010053157806396
23809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23814,2.601055466398901e-07,5.853635924203055e-07,3.2525804272154346e-07,0.0014972162093269716,0.0002,-3.7392976537375944e-07,0.0,3.7392976537375944e-07,0.010758760385215282,0.44690150022506714,0.9988109640621736,-4.1991660282292287e-07,2.601057929041417e-07
23815,2.401083099598787e-07,0.0,-2.401083065706189e-07,-0.0010101530456776947,0.0002,0.0,0.0,0.0,-0.005197017919272184,0.713322639465332,0.9988109640621736,0.0,2.401083065706189e-07
23816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23819,0.0,2.828236745328319e-07,2.8282366315579566e-07,0.0028282366315579566,0.0002,4.065895211624593e-07,0.0,-4.065895211624593e-07,-0.0003395658277440816,0.980851948261261,0.9988109640621736,0.0,0.0
23820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23826,9.39911021894289,9.540945687120027,0.14183536171913147,0.03710793655200147,0.5516,0.0982549861073494,0.2796567380428314,0.18140175938606262,-0.01248330157250166,0.3774954378604889,0.9988109640621736,0.6587705612182617,3.113816022872925
23827,0.0001344887845978445,4.8342028321052086e-05,-8.614674879936501e-05,-0.004907266868487927,0.0004,-0.00012384523870423436,0.0,0.00012384523870423436,-0.0006984621868468821,0.9606201648712158,0.9988109640621736,0.6286627650260925,0.00010409795504529029
23828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
